id,name,name_fr,type,description,description_fr,prerequisites,prerequisite_feats,benefit,benefit_fr,benefit_short_fr,normal,special,source,teamwork,critical,grit,style,performance,racial,companion_familiar,race_name,note,goal,completion_benefit,multiples,suggested_traits,effects,passive,conditions,external_conditions
566,Elven Accuracy,Précision elfique,Combat,Your sharp eyesight makes difficult shots easier.,"Grâce à sa vision aiguisée, le personnage peut accomplir plus facilement des tirs difficiles.","Knowledge (engineering) 5 ranks or Profession (siege engineer) 5 ranks, proficiency with one siege engine.",0,"If you miss due to concealment when making a ranged attack with a longbow or shortbow (including composite bows), you can reroll your miss chance roll one time to see if you actually hit.","Si le personnage attaque avec un arc long ou un arc court (ou encore un arc composite) et que l’attaque rate à cause d’un camouflage, il peut relancer le pourcentage d’échec (une seule fois) afin de voir s’il est parvenu à toucher sa cible.",Relancer le pourcentage d'échec à l'arc dû au camouflage,0,0,Advanced Player's Guide,0,0,0,0,0,1,0,Elf,0,0,0,0,0,0,0,0,0
595,Enforcer,Homme de main,Combat,You are skilled at causing fear in those you brutalize.,Le personnage sait comment susciter la peur chez ceux qu’il brutalise.,"Improved Unarmed Strike, Power Attack, Tiger Claws, Tiger Style, base attack bonus +9 or monk level 8th.",0,"Whenever you deal nonlethal damage with a melee weapon, you can make an Intimidate check to demoralize your target as a free action. If you are successful, the target is shaken for a number of rounds equal to the damage dealt. If your attack was a critical hit, your target is frightened for 1 round with a successful Intimidate check, as well as being shaken for a number of rounds equal to the damage dealt.","Chaque fois que le personnage inflige des dégâts non létaux avec une arme de corps à corps, il peut effectuer un test d’Intimidation pour démoraliser sa cible par une action libre. Si ce test réussit, la cible est secouée pendant un nombre de rounds égal aux dégâts infligés. Si l’attaque s’est soldée par un coup critique, la cible est effrayée pendant 1 round en cas de test d’Intimidation réussi, en plus d’être secouée pendant un nombre de rounds égal aux dégâts infligés.",Démoraliser un ennemi par une action libre en infligeant des dégâts non létaux,0,0,Advanced Player's Guide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,Expanded Arcana,Connaissances magiques étendues,General,Your research has revealed new spells.,Les recherches du personnage lui ont révélé de nouveaux sorts.,"Int 13; ability to cast detect chaos, detect evil, detect good, detect law, or detect magic.",0,"Add one spell from your class's spell list to your list of spells known. This is in addition to the number of spells normally gained at each new level in your class. You may instead add two spells from your class's spell list to your list of spells known, but both of these spells must be at least one level lower than the highest level spell you can cast in that class. Once made, these choices cannot be changed.","Le personnage peut ajouter à sa liste de sorts connus un sort issu de la liste des sorts de sa classe. Ce sort vient en plus de ceux qu’il gagne normalement en obtenant un niveau supplémentaire dans sa classe. Au lieu de cela, le personnage peut choisir deux sorts issus de la liste des sorts de sa classe et appartenant à des niveaux strictement inférieurs au niveau de sorts maximum auquel il a accès (pour la classe concernée). Une fois faits, tous ces choix ne peuvent plus être modifiés par la suite.",Ajouter un ou deux sorts à la liste des sorts connus,0,"You can only take this feat if you possess levels in a class whose spellcasting relies on a limited list of spells known, such as the bard, oracle, and sorcerer. You can gain Expanded Arcana multiple times.",Advanced Player's Guide,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
621,Extra Bombs,Bombes supplémentaires,General,You can throw more bombs per day.,#N/D,Tumor familiar alchemist discovery.,0,You can throw two additional bombs per day.,#N/D,Lancer deux bombes de plus par jour,0,You can gain Extra Bombs multiple times. Its effects stack.,Advanced Player's Guide,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
626,Extra Discovery,Découverte supplémentaire,General,You have made a new alchemical discovery.,Le personnage a réalisé une nouvelle découverte alchimique.,Perform 5 ranks,0,You gain one additional discovery. You must meet all of the prerequisites for this discovery.,Le personnage gagne une découverte alchimique de plus dont il doit en remplir les conditions d’accès.,Gagne une découverte de plus,0,You can gain Extra Discovery multiple times.,Advanced Player's Guide,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
640,Extra Hex,Maléfice supplémentaire,General,You have learned the secrets of a new hex.,Le personnage a percé le secret d’un nouveau maléfice.,"Spellcraft 5 ranks, ability to cast bard spells, ability to cast an arcane fire spell from some other spellcasting class.",0,You gain one additional hex. You must meet all of the prerequisites for this hex.,Le personnage obtient un maléfice supplémentaire. Il doit en remplir les conditions d’accès.,Gagne un maléfice de plus,0,You can gain Extra Hex multiple times.,Advanced Player's Guide,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
645,Extra Rage Power,Pouvoir de rage supplémentaire,General,You have unlocked a new ability to use while raging.,Le personnage a développé une nouvelle capacité utilisable lorsqu’il est en rage.,"Blighted Critical, caster level 12th.",0,You gain one additional rage power. You must meet all of the prerequisites for this rage power.,Le personnage gagne un pouvoir de rage supplémentaire. Il doit en remplir les conditions d’accès.,Gagne un pouvoir de rage de plus,0,You can gain Extra Rage Power multiple times.,Advanced Player's Guide,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
654,Extra Revelation,Révélation supplémentaire,General,You have discovered a new aspect of your mystery.,#N/D,"Cha 13+, stern gaze class feature, Intimidate 5 ranks.",0,You gain one additional revelation. You must meet all of the prerequisites for this revelation.,#N/D,Gagne une révélation de plus,0,You can gain Extra Revelation multiple times.,Advanced Player's Guide,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
657,Extra Rogue Talent,Talent supplémentaire,General,"Through constant practice, you have learned how to perform a special trick.","Grâce à son entraînement constant, le personnage est parvenu à maîtriser une nouvelle botte secrète.",Survival 5 ranks.,0,You gain one additional rogue talent. You must meet all of the prerequisites for this rogue talent.,Le personnage gagne un talent supplémentaire. Il doit en remplir les conditions d’accès.,Gagne un talent de roublard de plus,0,You can gain Extra Rogue Talent multiple times.,Advanced Player's Guide,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
674,Fast Drinker,Cul sec,General,You swiftly guzzle spirits to draw forth ki.,Le personnage avale rapidement l’alcool pour en tirer du ki.,Eidolon class feature.,0,"Drinking strong alcohol to gain temporary ki, takes a swift action rather than a standard action.",Une action rapide suffit (au lieu d’une action simple) pour consommer de l’alcool fort et gagner du ki temporaire.,Boire par une action rapide,0,0,Advanced Player's Guide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,Fast Healer,Guérison rapide,General,"You benefit greatly from your healing, be it from spells or natural healing.",Le personnage guérit facilement et les effets des sorts ou de la guérison naturelle sont augmentés.,"Aura class feature, ability to cast summon monster.","Diehard, Endurance","When you regain hit points by resting or through magical healing, you recover additional hit points equal to half your Constitution modifier (minimum +1).","Lorsque le personnage regagne des points de vie en se reposant ou grâce à de la magie curative, il récupère des points de vie supplémentaires en quantité égale à la moitié de son modificateur de Constitution (minimum +1).",Regagne des points supplémentaires lors des guérisons,0,0,Advanced Player's Guide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,Favored Defense,Protection contre un ennemi juré,General,Your cunning is your shield against your quarry's attacks.,Le personnage se sert de sa ruse pour se protéger contre les attaques de ses proies.,"Wild shape class feature, Knowledge (nature) 5 ranks.",0,Choose one of your favored enemy types. You add half your favored enemy bonus to your CMD and as a dodge bonus to AC when attacked by a favored enemy.,Le personnage choisit un type d’ennemi juré. Il ajoute la moitié de son bonus d’ennemi juré à son DMD et à sa CA (en tant que bonus d’esquive) contre les attaques de ce type d’ennemi.,Bonus au DMD et à la CA contre les attaques d'un ennemi juré,0,"You can gain this feat multiple times. Its effects do not stack. Each time you take this feat, it applies to a new favored enemy type.",Advanced Player's Guide,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
684,Fight On,Combattre au-delà de la mort,General,You can keep fighting even after you should be dead.,Le personnage peut continuer à combattre même lorsqu’il devrait normalement être mort.,"Cha 13, sorcerer bloodline class feature.",0,"Once per day, you can gain a number of temporary hit points equal to your Constitution modifier. You can activate this feat as an immediate action when reduced to 0 or fewer hit points. You can use this feat to prevent yourself from dying. These temporary hit points last for 1 minute. If your hit points drop below 0 due to the loss of these temporary hit points, you fall unconscious and are dying as normal. If you also have the ferocity racial trait, you can use that once you have lost the temporary hit points from this feat.","Une fois par jour, le personnage peut gagner un nombre de points de vie temporaires égal à son modificateur de Constitution. Il peut activer ce don par une action immédiate lorsqu’il est réduit à 0 point de vie ou moins, ce qui peut lui permettre d’éviter de mourir. Ces points de vie temporaires persistent pendant 1 minute. Si les points de vie du personnage descendent sous 0 lorsque ces points de vie temporaires disparaissent, il tombe inconscient et devient mourant (conformément aux règles normales). S’il possède également le trait racial Férocité, il peut l’utiliser après la disparition des points de vie temporaires offerts par ce don.",Gagner des points de vie temporaires une fois réduit à 0 point de vie,0,0,Advanced Player's Guide,0,0,0,0,0,1,0,"Dwarf, Half-Orc,Orc",0,0,0,0,0,0,0,0,0
